tourney_name,tourney_date,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,best_of,court,location
Canadian Open,20250808,Hard,Masters 1000,The Final,Shelton B.,Khachanov K.,7,16.0,6-7 6-4 7-6,3,Outdoor,Toronto
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Michelsen A.,Moutet C.,33,44.0,3-6 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Auger-Aliassime F.,Etcheverry T.,28,58.0,6-2 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Humbert U.,Wong C.,25,177.0,6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Sinner J.,Galan D.E.,1,144.0,6-1 6-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Diallo G.,Baez S.,35,43.0,7-5 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Mannarino A.,Machac T.,89,24.0,6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Tsitsipas S.,Marozsan F.,29,51.0,7-6 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Paul T.,Martinez P.,16,66.0,6-2 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Auger-Aliassime F.,Etcheverry T.,28,58.0,6-2 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Michelsen A.,Moutet C.,33,44.0,3-6 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Bonzi B.,Musetti L.,63,10.0,5-7 6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Rinderknech A.,Ruud C.,70,13.0,6-7 6-4 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Rune H.,Safiullin R.,9,80.0,7-5 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Basavareddy N.,Vukic A.,109,94.0,7-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Royer V.,Ofner S.,104,141.0,5-7 6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Dzumhur D.,Bellucci M.,56,74.0,7-6 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Tien L.,Riedi L.,55,522.0,6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Sonego L.,Bergs Z.,36,54.0,6-3 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Atmane T.,Cobolli F.,136,22.0,6-4 3-6 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Fonseca J.,Davidovich Fokina A.,52,18.0,6-7 5-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Tien L.,Riedi L.,55,522.0,6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Bonzi B.,Musetti L.,63,10.0,5-7 6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Rinderknech A.,Ruud C.,70,13.0,6-7 6-4 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Rune H.,Safiullin R.,9,80.0,7-5 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Paul T.,Martinez P.,16,66.0,6-2 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Royer V.,Ofner S.,104,141.0,5-7 6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Dzumhur D.,Bellucci M.,56,74.0,7-6 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Tsitsipas S.,Marozsan F.,29,51.0,7-6 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Mannarino A.,Machac T.,89,24.0,6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Diallo G.,Baez S.,35,43.0,7-5 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Sinner J.,Galan D.E.,1,144.0,6-1 6-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Humbert U.,Wong C.,25,177.0,6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Fonseca J.,Davidovich Fokina A.,52,18.0,6-7 5-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Sonego L.,Bergs Z.,36,54.0,6-3 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,1st Round,Basavareddy N.,Vukic A.,109,94.0,7-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250809,Hard,Masters 1000,2nd Round,Atmane T.,Cobolli F.,136,22.0,6-4 3-6 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Tiafoe F.,Carballes Baena R.,14,87.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Khachanov K.,Royer V.,12,104.0,6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Medjedovic H.,Griekspoor T.,72,32.0,6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Nardi L.,Shapovalov D.,98,30.0,6-7 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Walton A.,Medvedev D.,85,15.0,6-7 6-4 6-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Brooksby J.,Cazaux A.,101,76.0,7-5 6-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Alcaraz C.,Dzumhur D.,2,56.0,6-1 2-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Popyrin A.,Landaluce M.,19,142.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Mensik J.,Quinn E.,17,82.0,6-4 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Bautista Agut R.,Norrie C.,53,39.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Rublev A.,Tien L.,11,55.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Lehecka J.,Boyer T.,26,116.0,4-6 6-1 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Comesana F.,Darderi L.,71,34.0,6-4 3-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Brooksby J.,Cazaux A.,101,76.0,7-5 6-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Opelka R.,De Minaur A.,73,8.0,7-6 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Medjedovic H.,Griekspoor T.,72,32.0,6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Walton A.,Medvedev D.,85,15.0,6-7 6-4 6-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Nardi L.,Shapovalov D.,98,30.0,6-7 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Rublev A.,Tien L.,11,55.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Lehecka J.,Boyer T.,26,116.0,4-6 6-1 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Comesana F.,Darderi L.,71,34.0,6-4 3-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Popyrin A.,Landaluce M.,19,142.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Opelka R.,De Minaur A.,73,8.0,7-6 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Bautista Agut R.,Norrie C.,53,39.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Fritz T.,Nava E.,4,105.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Tiafoe F.,Carballes Baena R.,14,87.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Mensik J.,Quinn E.,17,82.0,6-4 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Fritz T.,Nava E.,4,105.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Khachanov K.,Royer V.,12,104.0,6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250810,Hard,Masters 1000,2nd Round,Alcaraz C.,Dzumhur D.,2,56.0,6-1 2-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,2nd Round,Shelton B.,Ugo Carabelli C.,6,47.0,6-3 3-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,2nd Round,Nakashima B.,Blockx A.,31,119.0,4-6 6-3 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,2nd Round,Shelton B.,Ugo Carabelli C.,6,47.0,6-3 3-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,2nd Round,Zverev A.,Basavareddy N.,3,109.0,6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Auger-Aliassime F.,Rinderknech A.,28,70.0,7-6 4-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Rune H.,Michelsen A.,9,33.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Tiafoe F.,Humbert U.,14,25.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Bonzi B.,Tsitsipas S.,63,29.0,6-7 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Fritz T.,Sonego L.,4,36.0,7-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Bonzi B.,Tsitsipas S.,63,29.0,6-7 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Tiafoe F.,Humbert U.,14,25.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Rune H.,Michelsen A.,9,33.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Auger-Aliassime F.,Rinderknech A.,28,70.0,7-6 4-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,2nd Round,Nakashima B.,Blockx A.,31,119.0,4-6 6-3 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,2nd Round,Zverev A.,Basavareddy N.,3,109.0,6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250811,Hard,Masters 1000,3rd Round,Fritz T.,Sonego L.,4,36.0,7-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Mannarino A.,Paul T.,89,16.0,5-7 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Sinner J.,Diallo G.,1,35.0,6-2 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Atmane T.,Fonseca J.,136,52.0,6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Comesana F.,Opelka R.,71,73.0,6-7 6-4 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Lehecka J.,Walton A.,26,85.0,7-6 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Khachanov K.,Brooksby J.,12,101.0,6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Nardi L.,Mensik J.,98,17.0,6-2 2-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Alcaraz C.,Medjedovic H.,2,72.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Rublev A.,Popyrin A.,11,19.0,6-7 7-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Atmane T.,Fonseca J.,136,52.0,6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Sinner J.,Diallo G.,1,35.0,6-2 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Alcaraz C.,Medjedovic H.,2,72.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Mannarino A.,Paul T.,89,16.0,5-7 6-3 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Comesana F.,Opelka R.,71,73.0,6-7 6-4 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Rublev A.,Popyrin A.,11,19.0,6-7 7-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Nardi L.,Mensik J.,98,17.0,6-2 2-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Khachanov K.,Brooksby J.,12,101.0,6-3 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250812,Hard,Masters 1000,3rd Round,Lehecka J.,Walton A.,26,85.0,7-6 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Atmane T.,Fritz T.,136,4.0,3-6 7-5 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Auger-Aliassime F.,Bonzi B.,28,63.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Sinner J.,Mannarino A.,1,89.0,6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Rune H.,Tiafoe F.,9,14.0,6-4 3-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,3rd Round,Shelton B.,Bautista Agut R.,6,53.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,3rd Round,Zverev A.,Nakashima B.,3,31.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,3rd Round,Shelton B.,Bautista Agut R.,6,53.0,7-6 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,3rd Round,Zverev A.,Nakashima B.,3,31.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Rune H.,Tiafoe F.,9,14.0,6-4 3-1,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Auger-Aliassime F.,Bonzi B.,28,63.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Sinner J.,Mannarino A.,1,89.0,6-4 7-6,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250813,Hard,Masters 1000,4th Round,Atmane T.,Fritz T.,136,4.0,3-6 7-5 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Zverev A.,Khachanov K.,3,12.0,7-5 3-0,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Rublev A.,Comesana F.,11,71.0,6-2 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Alcaraz C.,Nardi L.,2,98.0,6-1 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Alcaraz C.,Nardi L.,2,98.0,6-1 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Shelton B.,Lehecka J.,6,26.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Rublev A.,Comesana F.,11,71.0,6-2 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Shelton B.,Lehecka J.,6,26.0,6-4 6-4,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,Quarterfinals,Sinner J.,Auger-Aliassime F.,1,28.0,6-0 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,4th Round,Zverev A.,Khachanov K.,3,12.0,7-5 3-0,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250814,Hard,Masters 1000,Quarterfinals,Sinner J.,Auger-Aliassime F.,1,28.0,6-0 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250815,Hard,Masters 1000,Quarterfinals,Atmane T.,Rune H.,136,9.0,6-2 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250815,Hard,Masters 1000,Quarterfinals,Atmane T.,Rune H.,136,9.0,6-2 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250815,Hard,Masters 1000,Quarterfinals,Alcaraz C.,Rublev A.,2,11.0,6-3 4-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250815,Hard,Masters 1000,Quarterfinals,Alcaraz C.,Rublev A.,2,11.0,6-3 4-6 7-5,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250816,Hard,Masters 1000,Semifinals,Alcaraz C.,Zverev A.,2,3.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250816,Hard,Masters 1000,Semifinals,Alcaraz C.,Zverev A.,2,3.0,6-4 6-3,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250816,Hard,Masters 1000,Quarterfinals,Zverev A.,Shelton B.,3,6.0,6-2 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250816,Hard,Masters 1000,Semifinals,Sinner J.,Atmane T.,1,136.0,7-6 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250816,Hard,Masters 1000,Semifinals,Sinner J.,Atmane T.,1,136.0,7-6 6-2,3,Outdoor,Cincinnati
Western & Southern Financial Group Masters,20250816,Hard,Masters 1000,Quarterfinals,Zverev A.,Shelton B.,3,6.0,6-2 6-2,3,Outdoor,Cincinnati
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Bu Y.,Tseng C.H.,76,119.0,6-7 6-3 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Kopriva V.,Ofner S.,87,141.0,3-6 6-4 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Kopriva V.,Ofner S.,87,141.0,3-6 6-4 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Majchrzak K.,Jarry N.,78,103.0,7-6 6-4,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Martinez P.,Goffin D.,64,68.0,6-3 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Van De Zandschulp B.,Walton A.,92,82.0,2-6 7-5 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Medjedovic H.,Rinderknech A.,65,77.0,6-3 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Bu Y.,Tseng C.H.,76,119.0,6-7 6-3 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Carreno Busta P.,Nishioka Y.,113,149.0,6-0 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Carreno Busta P.,Nishioka Y.,113,149.0,6-0 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Van De Zandschulp B.,Walton A.,92,82.0,2-6 7-5 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Martinez P.,Goffin D.,64,68.0,6-3 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Majchrzak K.,Jarry N.,78,103.0,7-6 6-4,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250817,Hard,ATP250,1st Round,Medjedovic H.,Rinderknech A.,65,77.0,6-3 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Blanch Dar.,Coric B.,409,104.0,6-4 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,2nd Round,Korda S.,Kopriva V.,86,87.0,6-3 6-4,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Basavareddy N.,Collignon R.,106,105.0,6-2 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Fucsovics M.,Gaston H.,94,125.0,6-3 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Kovacevic A.,Misolic F.,71,95.0,7-6 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Navone M.,Suresh D.,74,645.0,6-3 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Bellucci M.,Comesana F.,63,54.0,6-4 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,O Connell C.,Safiullin R.,79,90.0,6-3 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Fucsovics M.,Gaston H.,94,125.0,6-3 6-3,3,Outdoor,Winston-Salem
Western & Southern Financial Group Masters,20250818,Hard,Masters 1000,The Final,Alcaraz C.,Sinner J.,2,1.0,5-0,3,Outdoor,Cincinnati
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,McDonald M.,Holt B.,102,111.0,6-4 6-7 7-6,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,2nd Round,Korda S.,Kopriva V.,86,87.0,6-3 6-4,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Bellucci M.,Comesana F.,63,54.0,6-4 6-3,3,Outdoor,Winston-Salem
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Navone M.,Suresh D.,74,645.0,6-3 6-3,3,Outdoor,Winston-Salem
Western & Southern Financial Group Masters,20250818,Hard,Masters 1000,The Final,Alcaraz C.,Sinner J.,2,1.0,5-0,3,Outdoor,Cincinnati
Winston-Salem Open at Wake Forest University,20250818,Hard,ATP250,1st Round,Blanch Dar.,Coric B.,409,104.0,6-4 7-6,3,Outdoor,Winston-Salem
