tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
20250818-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250818,1864,,,,Sebastian Korda,,,,,,,,Vit Kopriva,,,,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,86,,87.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1865,,,,Kamil Majchrzak,,,,,,,,Nuno Borges,,,,,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,78,,42.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1866,,,,Marton Fucsovics,,,,,,,,Tallon Griekspoor,,,,,6-3 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,94,,31.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1867,,,,Giovanni Mpetshi Perricard,,,,,,,,Pedro Martinez,,,,,2-6 6-3 7-6,3,R64,,,,,,,,,,,,,,,,,,,,39,,64.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1868,,,,Gabriel Diallo,,,,,,,,Nishesh Basavareddy,,,,,,3,R64,,,,,,,,,,,,,,,,,,,,33,,106.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1869,,,,Hamad Medjedovic,,,,,,,,Jacob Fearnley,,,,,6-4 7-6,3,R64,,,,,,,,,,,,,,,,,,,,65,,59.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1870,,,,Miomir Kecmanovic,,,,,,,,Aleksandar Kovacevic,,,,,6-4 7-6,3,R64,,,,,,,,,,,,,,,,,,,,45,,71.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1871,,,,Mariano Navone,,,,,,,,Marcos Giron,,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,74,,55.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1872,,,,Luciano Darderi,,,,,,,,Mackenzie Mcdonald,,,,,7-6 6-7 6-4,3,R64,,,,,,,,,,,,,,,,,,,,34,,102.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1873,,,,Botic Van De Zandschulp,,,,,,,,Matteo Arnaldi,,,,,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,92,,62.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1874,,,,Sebastian Baez,,,,,,,,Pablo Carreno Busta,,,,,7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,,40,,113.0,
20250819-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250819,1875,,,,Jaume Munar,,,,,,,,Mattia Bellucci,,,,,6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,,46,,63.0,
20250820-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250820,1876,,,,Sebastian Korda,,,,,,,,Kamil Majchrzak,,,,,6-7 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,86,,78.0,
20250820-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250820,1877,,,,Miomir Kecmanovic,,,,,,,,Luciano Darderi,,,,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,45,,34.0,
20250820-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250820,1878,,,,Marton Fucsovics,,,,,,,,Roberto Bautista Agut,,,,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,94,,47.0,
20250820-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250820,1879,,,,Giovanni Mpetshi Perricard,,,,,,,,Alexandre Muller,,,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,39,,38.0,
20250820-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250820,1880,,,,Hamad Medjedovic,,,,,,,,Gabriel Diallo,,,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,65,,33.0,
20250820-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250820,1881,,,,Jaume Munar,,,,,,,,Lorenzo Sonego,,,,,4-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,46,,35.0,
20250821-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250821,1882,,,,Botic Van De Zandschulp,,,,,,,,Sebastian Baez,,,,,0-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,92,,40.0,
20250821-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250821,1883,,,,Sebastian Korda,,,,,,,,Miomir Kecmanovic,,,,,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,86,,45.0,
20250821-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250821,1884,,,,Marton Fucsovics,,,,,,,,Jaume Munar,,,,,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,94,,46.0,
20250821-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250821,1885,,,,Giovanni Mpetshi Perricard,,,,,,,,Hamad Medjedovic,,,,,7-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,39,,65.0,
20250822-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250822,1886,,,,Marton Fucsovics,,,,,,,,Sebastian Korda,,,,,,3,SF,,,,,,,,,,,,,,,,,,,,94,,86.0,
20250822-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250822,1887,,,,Botic Van De Zandschulp,,,,,,,,Giovanni Mpetshi Perricard,,,,,6-4 7-5,3,SF,,,,,,,,,,,,,,,,,,,,92,,39.0,
20250823-Winston-Sa,Winston-Salem Open at Wake Forest University,Hard,,,20250823,1888,,,,Marton Fucsovics,,,,,,,,Botic Van De Zandschulp,,,,,6-3 7-6,3,F,,,,,,,,,,,,,,,,,,,,94,,92.0,
20250824-US_Open,US Open,Hard,,,20250824,1889,,,,Alejandro Davidovich Fokina,,,,,,,,Alexander Shevchenko,,,,,6-1 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,18,,91.0,
20250824-US_Open,US Open,Hard,,,20250824,1890,,,,Arthur Rinderknech,,,,,,,,Roberto Carballes Baena,,,,,7-6 7-5 4-6 6-2,5,R128,,,,,,,,,,,,,,,,,,,,82,,87.0,
20250824-US_Open,US Open,Hard,,,20250824,1891,,,,Jakub Mensik,,,,,,,,Nicolas Jarry,,,,,7-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,16,,102.0,
20250824-US_Open,US Open,Hard,,,20250824,1892,,,,Ben Shelton,,,,,,,,Ignacio Buse,,,,,6-3 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,,6,,135.0,
20250824-US_Open,US Open,Hard,,,20250824,1893,,,,Taylor Fritz,,,,,,,,Emilio Nava,,,,,7-5 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,4,,968.0,
20250824-US_Open,US Open,Hard,,,20250824,1894,,,,Ugo Blanchet,,,,,,,,Fabian Marozsan,,,,,6-4 3-6 7-6 6-2,5,R128,,,,,,,,,,,,,,,,,,,,184,,53.0,
20250824-US_Open,US Open,Hard,,,20250824,1895,,,,Luciano Darderi,,,,,,,,Rinky Hijikata,,,,,6-2 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,34,,103.0,
20250824-US_Open,US Open,Hard,,,20250824,1896,,,,Jiri Lehecka,,,,,,,,Borna Coric,,,,,3-6 6-4 7-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,21,,105.0,
20250824-US_Open,US Open,Hard,,,20250824,1897,,,,Adrian Mannarino,,,,,,,,Tallon Griekspoor,,,,,7-5 6-4 6-0,5,R128,,,,,,,,,,,,,,,,,,,,77,,30.0,
20250824-US_Open,US Open,Hard,,,20250824,1898,,,,Tomas Machac,,,,,,,,Luca Nardi,,,,,6-3 6-1 6-1,5,R128,,,,,,,,,,,,,,,,,,,,22,,86.0,
20250824-US_Open,US Open,Hard,,,20250824,1899,,,,Zachary Svajda,,,,,,,,Zsombor Piros,,,,,6-4 6-2 7-5,5,R128,,,,,,,,,,,,,,,,,,,,145,,156.0,
20250824-US_Open,US Open,Hard,,,20250824,1900,,,,Jerome Kym,,,,,,,,Ethan Quinn,,,,,6-3 6-2 3-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,175,,84.0,
20250824-US_Open,US Open,Hard,,,20250824,1901,,,,Pablo Carreno Busta,,,,,,,,Pablo Llamas Ruiz,,,,,7-6 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,137,,361.0,
20250824-US_Open,US Open,Hard,,,20250824,1902,,,,Tomas Martin Etcheverry,,,,,,,,Camilo Ugo Carabelli,,,,,6-3 6-2 6-0,5,R128,,,,,,,,,,,,,,,,,,,,59,,43.0,
20250824-US_Open,US Open,Hard,,,20250824,1903,,,,Jordan Thompson,,,,,,,,Corentin Moutet,,,,,6-2 6-4 1-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,58,,40.0,
20250824-US_Open,US Open,Hard,,,20250824,1904,,,,Marcos Giron,,,,,,,,Mariano Navone,,,,,6-0 7-5 4-6 5-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,55,,78.0,
20250825-US_Open,US Open,Hard,,,20250825,1905,,,,Brandon Nakashima,,,,,,,,Jesper De Jong,,,,,6-2 6-7 2-6 6-2 7-6,5,R128,,,,,,,,,,,,,,,,,,,,31,,83.0,
20250825-US_Open,US Open,Hard,,,20250825,1906,,,,Novak Djokovic,,,,,,,,Learner Tien,,,,,6-1 7-6 6-2,5,R128,,,,,,,,,,,,,,,,,,,,7,,50.0,
20250825-US_Open,US Open,Hard,,,20250825,1907,,,,Benjamin Bonzi,,,,,,,,Daniil Medvedev,,,,,6-3 7-5 6-7 0-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,51,,13.0,
20250825-US_Open,US Open,Hard,,,20250825,1908,,,,Lloyd Harris,,,,,,,,Sebastian Baez,,,,,6-3 7-5 6-4,5,R128,,,,,,,,,,,,,,,,,,,,353,,39.0,
20250825-US_Open,US Open,Hard,,,20250825,1909,,,,Coleman Wong,,,,,,,,Aleksandar Kovacevic,,,,,6-4 7-5 7-6,5,R128,,,,,,,,,,,,,,,,,,,,173,,71.0,
20250825-US_Open,US Open,Hard,,,20250825,1910,,,,Adam Walton,,,,,,,,Ugo Humbert,,,,,6-4 7-6 5-7 6-1,5,R128,,,,,,,,,,,,,,,,,,,,85,,23.0,
20250825-US_Open,US Open,Hard,,,20250825,1911,,,,Zizou Bergs,,,,,,,,Chun Hsin Tseng,,,,,6-3 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,48,,118.0,
20250825-US_Open,US Open,Hard,,,20250825,1912,,,,Cameron Norrie,,,,,,,,Sebastian Korda,,,,,7-5 6-4,5,R128,,,,,,,,,,,,,,,,,,,,35,,75.0,
20250825-US_Open,US Open,Hard,,,20250825,1913,,,,Joao Fonseca,,,,,,,,Miomir Kecmanovic,,,,,7-6 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,45,,42.0,
20250825-US_Open,US Open,Hard,,,20250825,1914,,,,Raphael Collignon,,,,,,,,Daniel Elahi Galan,,,,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,107,,131.0,
20250825-US_Open,US Open,Hard,,,20250825,1915,,,,Francisco Comesana,,,,,,,,Alex Michelsen,,,,,1-6 6-3 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,54,,32.0,
20250825-US_Open,US Open,Hard,,,20250825,1916,,,,Flavio Cobolli,,,,,,,,Francesco Passaro,,,,,7-5 4-6 6-4 3-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,26,,120.0,
20250825-US_Open,US Open,Hard,,,20250825,1917,,,,Mattia Bellucci,,,,,,,,Juncheng Shang,,,,,7-6 1-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,65,,111.0,
20250825-US_Open,US Open,Hard,,,20250825,1918,,,,Jenson Brooksby,,,,,,,,Aleksandar Vukic,,,,,6-3 6-7 6-4 3-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,92,,95.0,
20250825-US_Open,US Open,Hard,,,20250825,1919,,,,Holger Rune,,,,,,,,Botic Van De Zandschulp,,,,,6-3 7-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,11,,73.0,
20250825-US_Open,US Open,Hard,,,20250825,1920,,,,Frances Tiafoe,,,,,,,,Yoshihito Nishioka,,,,,6-3 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,17,,149.0,
20250825-US_Open,US Open,Hard,,,20250825,1921,,,,Jaume Munar,,,,,,,,Jaime Faria,,,,,6-0 6-3 5-7 6-2,5,R128,,,,,,,,,,,,,,,,,,,,44,,117.0,
20250825-US_Open,US Open,Hard,,,20250825,1922,,,,Kamil Majchrzak,,,,,,,,Hugo Dellien,,,,,6-1 6-4 6-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,76,,121.0,
20250825-US_Open,US Open,Hard,,,20250825,1923,,,,Jan Lennard Struff,,,,,,,,Mackenzie Mcdonald,,,,,3-6 7-6 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,144,,100.0,
20250825-US_Open,US Open,Hard,,,20250825,1924,,,,Karen Khachanov,,,,,,,,Nishesh Basavareddy,,,,,6-7 6-3 7-5 6-1,5,R128,,,,,,,,,,,,,,,,,,,,9,,104.0,
20250825-US_Open,US Open,Hard,,,20250825,1925,,,,Andrey Rublev,,,,,,,,Dino Prizmic,,,,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,15,,124.0,
20250826-US_Open,US Open,Hard,,,20250826,1926,,,,Casper Ruud,,,,,,,,Sebastian Ofner,,,,,6-1 6-2 7-6,5,R128,,,,,,,,,,,,,,,,,,,,12,,140.0,
20250826-US_Open,US Open,Hard,,,20250826,1927,,,,Gabriel Diallo,,,,,,,,Damir Dzumhur,,,,,7-6 4-6 7-5 7-5,5,R128,,,,,,,,,,,,,,,,,,,,33,,61.0,
20250826-US_Open,US Open,Hard,,,20250826,1928,,,,Carlos Alcaraz,,,,,,,,Reilly Opelka,,,,,6-4 7-5 6-4,5,R128,,,,,,,,,,,,,,,,,,,,2,,67.0,
20250826-US_Open,US Open,Hard,,,20250826,1929,,,,Denis Shapovalov,,,,,,,,Marton Fucsovics,,,,,6-4 6-4 6-0,5,R128,,,,,,,,,,,,,,,,,,,,29,,63.0,
20250826-US_Open,US Open,Hard,,,20250826,1930,,,,Francisco Cerundolo,,,,,,,,Matteo Arnaldi,,,,,3-6 2-6 7-5 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,19,,64.0,
20250826-US_Open,US Open,Hard,,,20250826,1931,,,,Lorenzo Musetti,,,,,,,,Giovanni Mpetshi Perricard,,,,,6-7 6-3 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,10,,37.0,
20250826-US_Open,US Open,Hard,,,20250826,1932,,,,David Goffin,,,,,,,,Quentin Halys,,,,,6-7 6-4 6-3 7-5,5,R128,,,,,,,,,,,,,,,,,,,,80,,70.0,
20250826-US_Open,US Open,Hard,,,20250826,1933,,,,Alexander Bublik,,,,,,,,Marin Cilic,,,,,6-4 6-1 6-4,5,R128,,,,,,,,,,,,,,,,,,,,24,,62.0,
20250826-US_Open,US Open,Hard,,,20250826,1934,,,,Leandro Riedi,,,,,,,,Pedro Martinez,,,,,6-4 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,435,,66.0,
20250826-US_Open,US Open,Hard,,,20250826,1935,,,,Jannik Sinner,,,,,,,,Vit Kopriva,,,,,6-1 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,1,,89.0,
20250826-US_Open,US Open,Hard,,,20250826,1936,,,,Alexei Popyrin,,,,,,,,Emil Ruusuvuori,,,,,6-3 6-4 7-6,5,R128,,,,,,,,,,,,,,,,,,,,36,,752.0,
20250826-US_Open,US Open,Hard,,,20250826,1937,,,,Felix Auger Aliassime,,,,,,,,Billy Harris,,,,,6-4 7-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,27,,151.0,
20250826-US_Open,US Open,Hard,,,20250826,1938,,,,Shintaro Mochizuki,,,,,,,,Hugo Gaston,,,,,6-4 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,112,,125.0,
20250826-US_Open,US Open,Hard,,,20250826,1939,,,,Daniel Altmaier,,,,,,,,Hamad Medjedovic,,,,,7-5 6-7 7-6 6-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,56,,57.0,
20250826-US_Open,US Open,Hard,,,20250826,1940,,,,Tristan Schoolkate,,,,,,,,Lorenzo Sonego,,,,,6-3 7-6 1-6 1-6 7-6,5,R128,,,,,,,,,,,,,,,,,,,,96,,46.0,
20250826-US_Open,US Open,Hard,,,20250826,1941,,,,Stefanos Tsitsipas,,,,,,,,Alexandre Muller,,,,,4-6 6-0 6-1 7-6,5,R128,,,,,,,,,,,,,,,,,,,,28,,38.0,
20250826-US_Open,US Open,Hard,,,20250826,1942,,,,Nuno Borges,,,,,,,,Brandon Holt,,,,,6-4 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,41,,110.0,
20250826-US_Open,US Open,Hard,,,20250826,1943,,,,Roman Safiullin,,,,,,,,Gael Monfils,,,,,6-4 2-6 6-1 3-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,94,,49.0,
20250827-US_Open,US Open,Hard,,,20250827,1944,,,,Jacob Fearnley,,,,,,,,Roberto Bautista Agut,,,,,7-5 6-2 5-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,60,,47.0,
20250827-US_Open,US Open,Hard,,,20250827,1945,,,,Tommy Paul,,,,,,,,Elmer Moller,,,,,6-3 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,14,,109.0,
20250827-US_Open,US Open,Hard,,,20250827,1946,,,,Alexander Zverev,,,,,,,,Alejandro Tabilo,,,,,6-2 7-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,3,,122.0,
20250827-US_Open,US Open,Hard,,,20250827,1947,,,,Jiri Lehecka,,,,,,,,Tomas Martin Etcheverry,,,,,3-6 6-0 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,21,,59.0,
20250827-US_Open,US Open,Hard,,,20250827,1948,,,,Jerome Kym,,,,,,,,Brandon Nakashima,,,,,4-6 7-6 7-5 3-6 7-6,5,R64,,,,,,,,,,,,,,,,,,,,175,,31.0,
20250827-US_Open,US Open,Hard,,,20250827,1949,,,,Novak Djokovic,,,,,,,,Zachary Svajda,,,,,6-7 6-3 6-3 6-1,5,R64,,,,,,,,,,,,,,,,,,,,7,,145.0,
20250827-US_Open,US Open,Hard,,,20250827,1950,,,,Tomas Machac,,,,,,,,Joao Fonseca,,,,,7-6 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,22,,45.0,
20250827-US_Open,US Open,Hard,,,20250827,1951,,,,Raphael Collignon,,,,,,,,Casper Ruud,,,,,6-4 3-6 3-6 6-4 7-5,5,R64,,,,,,,,,,,,,,,,,,,,107,,12.0,
20250827-US_Open,US Open,Hard,,,20250827,1952,,,,Benjamin Bonzi,,,,,,,,Marcos Giron,,,,,2-6 4-6 7-5 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,51,,55.0,
20250827-US_Open,US Open,Hard,,,20250827,1953,,,,Taylor Fritz,,,,,,,,Lloyd Harris,,,,,4-6 7-6 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,4,,353.0,
20250827-US_Open,US Open,Hard,,,20250827,1954,,,,Cameron Norrie,,,,,,,,Francisco Comesana,,,,,7-6 6-3 6-7 7-6,5,R64,,,,,,,,,,,,,,,,,,,,35,,54.0,
20250827-US_Open,US Open,Hard,,,20250827,1955,,,,Arthur Rinderknech,,,,,,,,Alejandro Davidovich Fokina,,,,,6-4 3-6 2-6 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,82,,18.0,
20250827-US_Open,US Open,Hard,,,20250827,1956,,,,Ugo Blanchet,,,,,,,,Jakub Mensik,,,,,6-7 7-6 3-6 6-4 7-6,5,R64,,,,,,,,,,,,,,,,,,,,184,,16.0,
20250827-US_Open,US Open,Hard,,,20250827,1957,,,,Frances Tiafoe,,,,,,,,Martin Damm,,,,,6-4 7-5 6-7 7-5,5,R64,,,,,,,,,,,,,,,,,,,,17,,431.0,
20250827-US_Open,US Open,Hard,,,20250827,1958,,,,Luciano Darderi,,,,,,,,Eliot Spizzirri,,,,,6-0 7-6 2-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,34,,127.0,
20250827-US_Open,US Open,Hard,,,20250827,1959,,,,Adrian Mannarino,,,,,,,,Jordan Thompson,,,,,6-4 6-7 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,77,,58.0,
20250828-US_Open,US Open,Hard,,,20250828,1960,,,,Jan Lennard Struff,,,,,,,,Holger Rune,,,,,7-6 2-6 6-3 4-6 7-5,5,R64,,,,,,,,,,,,,,,,,,,,144,,11.0,
20250828-US_Open,US Open,Hard,,,20250828,1961,,,,Carlos Alcaraz,,,,,,,,Mattia Bellucci,,,,,6-1 6-0 6-3,5,R64,,,,,,,,,,,,,,,,,,,,2,,65.0,
20250828-US_Open,US Open,Hard,,,20250828,1962,,,,Ben Shelton,,,,,,,,Pablo Carreno Busta,,,,,6-4 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,6,,137.0,
20250828-US_Open,US Open,Hard,,,20250828,1963,,,,Zizou Bergs,,,,,,,,Jack Draper,,,,,,5,R64,,,,,,,,,,,,,,,,,,,,48,,5.0,
20250828-US_Open,US Open,Hard,,,20250828,1964,,,,Lorenzo Musetti,,,,,,,,David Goffin,,,,,6-4 6-0 6-2,5,R64,,,,,,,,,,,,,,,,,,,,10,,80.0,
20250828-US_Open,US Open,Hard,,,20250828,1965,,,,Coleman Wong,,,,,,,,Adam Walton,,,,,7-6 6-2 4-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,173,,85.0,
20250828-US_Open,US Open,Hard,,,20250828,1966,,,,Kamil Majchrzak,,,,,,,,Karen Khachanov,,,,,2-6 6-7 6-4 7-5 7-6,5,R64,,,,,,,,,,,,,,,,,,,,76,,9.0,
20250828-US_Open,US Open,Hard,,,20250828,1967,,,,Leandro Riedi,,,,,,,,Francisco Cerundolo,,,,,3-6 4-6 6-4 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,435,,19.0,
20250828-US_Open,US Open,Hard,,,20250828,1968,,,,Flavio Cobolli,,,,,,,,Jenson Brooksby,,,,,5-7 6-3 6-4 2-6 7-6,5,R64,,,,,,,,,,,,,,,,,,,,26,,92.0,
20250828-US_Open,US Open,Hard,,,20250828,1969,,,,Jannik Sinner,,,,,,,,Alexei Popyrin,,,,,6-3 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,,1,,36.0,
20250828-US_Open,US Open,Hard,,,20250828,1970,,,,Jaume Munar,,,,,,,,Gabriel Diallo,,,,,7-5 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,,44,,33.0,
20250828-US_Open,US Open,Hard,,,20250828,1971,,,,Alexander Bublik,,,,,,,,Tristan Schoolkate,,,,,6-3 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,24,,96.0,
20250829-US_Open,US Open,Hard,,,20250829,1972,,,,Alexander Zverev,,,,,,,,Jacob Fearnley,,,,,6-4 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,3,,60.0,
20250829-US_Open,US Open,Hard,,,20250829,1973,,,,Daniel Altmaier,,,,,,,,Stefanos Tsitsipas,,,,,7-6 1-6 4-6 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,,56,,28.0,
20250829-US_Open,US Open,Hard,,,20250829,1974,,,,Felix Auger Aliassime,,,,,,,,Roman Safiullin,,,,,6-1 7-6 7-6,5,R64,,,,,,,,,,,,,,,,,,,,27,,94.0,
20250829-US_Open,US Open,Hard,,,20250829,1975,,,,Alex De Minaur,,,,,,,,Shintaro Mochizuki,,,,,6-2 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,8,,112.0,
20250829-US_Open,US Open,Hard,,,20250829,1976,,,,Tommy Paul,,,,,,,,Nuno Borges,,,,,7-6 6-3 5-7 5-7 7-5,5,R64,,,,,,,,,,,,,,,,,,,,14,,41.0,
20250829-US_Open,US Open,Hard,,,20250829,1977,,,,Jiri Lehecka,,,,,,,,Raphael Collignon,,,,,6-4 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,21,,107.0,
20250829-US_Open,US Open,Hard,,,20250829,1978,,,,Arthur Rinderknech,,,,,,,,Benjamin Bonzi,,,,,4-6 6-3 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,82,,51.0,
20250829-US_Open,US Open,Hard,,,20250829,1979,,,,Carlos Alcaraz,,,,,,,,Luciano Darderi,,,,,6-2 6-4 6-0,5,R32,,,,,,,,,,,,,,,,,,,,2,,34.0,
20250829-US_Open,US Open,Hard,,,20250829,1980,,,,Adrian Mannarino,,,,,,,,Ben Shelton,,,,,3-6 6-3 4-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,77,,6.0,
20250829-US_Open,US Open,Hard,,,20250829,1981,,,,Jan Lennard Struff,,,,,,,,Frances Tiafoe,,,,,6-4 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,144,,17.0,
20250830-US_Open,US Open,Hard,,,20250830,1982,,,,Novak Djokovic,,,,,,,,Cameron Norrie,,,,,6-4 6-7 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,7,,35.0,
20250830-US_Open,US Open,Hard,,,20250830,1983,,,,Tomas Machac,,,,,,,,Ugo Blanchet,,,,,7-5 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,,22,,184.0,
20250830-US_Open,US Open,Hard,,,20250830,1984,,,,Taylor Fritz,,,,,,,,Jerome Kym,,,,,7-6 6-7 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,4,,175.0,
20250830-US_Open,US Open,Hard,,,20250830,1985,,,,Lorenzo Musetti,,,,,,,,Flavio Cobolli,,,,,6-3 6-2 2-0,5,R32,,,,,,,,,,,,,,,,,,,,10,,26.0,
20250830-US_Open,US Open,Hard,,,20250830,1986,,,,Jaume Munar,,,,,,,,Zizou Bergs,,,,,6-1 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,44,,48.0,
20250830-US_Open,US Open,Hard,,,20250830,1987,,,,Jannik Sinner,,,,,,,,Denis Shapovalov,,,,,5-7 6-4 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,1,,29.0,
20250830-US_Open,US Open,Hard,,,20250830,1988,,,,Andrey Rublev,,,,,,,,Coleman Wong,,,,,2-6 6-4 6-3 4-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,15,,173.0,
20250830-US_Open,US Open,Hard,,,20250830,1989,,,,Leandro Riedi,,,,,,,,Kamil Majchrzak,,,,,5-3,5,R32,,,,,,,,,,,,,,,,,,,,435,,76.0,
